No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,timestamp
27639,2016,4,25,14,113,113,17,16,700,179,26.7,1007.6,8.6,0,S,4.3,Wanshouxigong,4/25/2016 14:00:00
27640,2016,4,25,15,75,92,9,13,600,184,27.4,1006.9,8.3,0,SSW,4.1,Wanshouxigong,4/25/2016 15:00:00
27641,2016,4,25,16,125,125,4,14,400,176,27.9,1006.7,6,0,SSW,4.9,Wanshouxigong,4/25/2016 16:00:00
27642,2016,4,25,17,92,127,4,13,400,170,27.1,1006.9,5.4,0,SW,4.1,Wanshouxigong,4/25/2016 17:00:00
27643,2016,4,25,18,83,114,4,19,400,170,26.1,1007.2,5.6,0,SW,4.1,Wanshouxigong,4/25/2016 18:00:00
27644,2016,4,25,19,71,133,6,27,500,160,25.5,1007.9,6.2,0,SSW,3.2,Wanshouxigong,4/25/2016 19:00:00
27645,2016,4,25,20,68,175,6,26,500,151,21.1,1009.4,10.3,0,ESE,5,Wanshouxigong,4/25/2016 20:00:00
27646,2016,4,25,21,76,179,7,31,600,134,18.3,1011,9.9,0,SE,4.1,Wanshouxigong,4/25/2016 21:00:00
27647,2016,4,25,22,163,301,19,57,1500,95,17.2,1011.9,9.4,0,SE,4.5,Wanshouxigong,4/25/2016 22:00:00
27648,2016,4,25,23,131,216,18,36,1100,118,16.3,1012.3,6.1,0,ESE,3.7,Wanshouxigong,4/25/2016 23:00:00
27649,2016,4,26,0,94,158,15,28,900,109,15.4,1012.5,5.3,0,ESE,3,Wanshouxigong,4/26/2016 00:00:00
27650,2016,4,26,1,79,153,17,30,1400,96,14.6,1012.6,3.7,0,ESE,3,Wanshouxigong,4/26/2016 01:00:00
27651,2016,4,26,2,78,145,19,38,1400,76,14.9,1012.8,3.7,0,ESE,1.4,Wanshouxigong,4/26/2016 02:00:00
27652,2016,4,26,3,64,140,24,38,1500,78,14.7,1012.6,3.2,0,ESE,2.5,Wanshouxigong,4/26/2016 03:00:00
27653,2016,4,26,4,55,134,29,43,1800,54,14,1012.7,3.4,0,ENE,1.7,Wanshouxigong,4/26/2016 04:00:00
27654,2016,4,26,5,60,118,34,43,1900,50,13.9,1013.1,2.8,0,E,1.3,Wanshouxigong,4/26/2016 05:00:00
27655,2016,4,26,6,62,112,34,44,1800,51,14.1,1012.8,2.9,0,E,1.7,Wanshouxigong,4/26/2016 06:00:00
27656,2016,4,26,7,65,118,42,53,1800,40,14.5,1013.1,3.3,0,E,1.1,Wanshouxigong,4/26/2016 07:00:00
27657,2016,4,26,8,60,124,49,57,1900,35,15.3,1013.3,2.8,0,ESE,2.6,Wanshouxigong,4/26/2016 08:00:00
27658,2016,4,26,9,63,122,47,54,1800,43,15.8,1013.7,2.6,0,ESE,3.4,Wanshouxigong,4/26/2016 09:00:00
27659,2016,4,26,10,77,138,49,52,1800,50,16.9,1014,2.8,0,E,2.8,Wanshouxigong,4/26/2016 10:00:00
27660,2016,4,26,11,72,125,39,41,1400,71,18.5,1013.5,2.7,0,ESE,2.8,Wanshouxigong,4/26/2016 11:00:00
27661,2016,4,26,12,56,124,34,40,1400,89,19.5,1012.8,3.6,0,SE,2.4,Wanshouxigong,4/26/2016 12:00:00
27662,2016,4,26,13,74,138,34,39,1400,110,20.5,1011.8,4.1,0,E,1.8,Wanshouxigong,4/26/2016 13:00:00
27663,2016,4,26,14,83,134,30,32,1100,139,20.8,1011,4.8,0,ESE,3.1,Wanshouxigong,4/26/2016 14:00:00
27664,2016,4,26,15,86,131,26,30,1000,147,21.9,1009.9,4.4,0,SSE,2.8,Wanshouxigong,4/26/2016 15:00:00
27665,2016,4,26,16,72,103,15,28,700,150,21.9,1009.3,4.9,0,SSE,2.8,Wanshouxigong,4/26/2016 16:00:00
27666,2016,4,26,17,66,113,13,26,700,161,21.8,1009.5,4.4,0,SSE,2.4,Wanshouxigong,4/26/2016 17:00:00
27667,2016,4,26,18,76,112,13,29,800,166,21.2,1009.7,3.8,0,SE,2.1,Wanshouxigong,4/26/2016 18:00:00
27668,2016,4,26,19,68,119,12,36,800,155,20,1010.2,2.8,0,SE,2,Wanshouxigong,4/26/2016 19:00:00
27669,2016,4,26,20,72,117,11,35,800,147,19.1,1011.1,4.8,0,SSE,1.7,Wanshouxigong,4/26/2016 20:00:00
27670,2016,4,26,21,71,88,9,35,800,131,17.8,1011.3,3.6,0,SE,1.6,Wanshouxigong,4/26/2016 21:00:00
27671,2016,4,26,22,55,116,9,45,800,109,16.6,1011.5,3.6,0,SSE,1.8,Wanshouxigong,4/26/2016 22:00:00
27672,2016,4,26,23,69,125,12,59,900,81,15.6,1011.7,2.4,0,SSW,0.6,Wanshouxigong,4/26/2016 23:00:00
27673,2016,4,27,0,85,115,12,67,1000,55,13.8,1012,1.7,0,SSW,1.2,Wanshouxigong,4/27/2016 00:00:00
27674,2016,4,27,1,74,86,14,73,900,56,12.9,1011.5,3.8,0,E,1,Wanshouxigong,4/27/2016 01:00:00
27675,2016,4,27,2,82,105,11,57,900,77,12,1010.9,4.5,0,ESE,0.9,Wanshouxigong,4/27/2016 02:00:00
27676,2016,4,27,3,84,95,10,45,900,83,12,1010.5,5.2,0,N,0.4,Wanshouxigong,4/27/2016 03:00:00
27677,2016,4,27,4,70,92,13,37,1200,89,11.8,1010.3,6.1,0,NE,0.2,Wanshouxigong,4/27/2016 04:00:00
27678,2016,4,27,5,63,100,25,44,1600,65,12,1010.5,6.5,0,NE,0.2,Wanshouxigong,4/27/2016 05:00:00
27679,2016,4,27,6,90,119,33,54,1800,51,12.6,1010.8,6.6,0,E,0.5,Wanshouxigong,4/27/2016 06:00:00
27680,2016,4,27,7,75,103,26,61,1300,47,14,1011.1,5.6,0,SW,0.5,Wanshouxigong,4/27/2016 07:00:00
27681,2016,4,27,8,74,100,21,51,1100,55,15.5,1011.5,4.8,0,SSW,1.1,Wanshouxigong,4/27/2016 08:00:00
27682,2016,4,27,9,84,112,20,57,1200,57,16.5,1011.4,5.1,0,WNW,1.4,Wanshouxigong,4/27/2016 09:00:00
27683,2016,4,27,10,88,116,16,76,1400,46,15.3,1011.3,8.3,0,NW,2.3,Wanshouxigong,4/27/2016 10:00:00
27684,2016,4,27,11,74,91,15,59,1200,79,15.3,1011,8.5,0,NW,2.2,Wanshouxigong,4/27/2016 11:00:00
27685,2016,4,27,12,85.02413582,112.2234586,17.14860311,55.52956014,1370.395031,56.22990354,16,1010.5,9,0,NW,2.6,Wanshouxigong,4/27/2016 12:00:00
27686,2016,4,27,13,76,79,11,33,900,137,16.8,1010,9.2,0,NW,2.6,Wanshouxigong,4/27/2016 13:00:00
27687,2016,4,27,14,83,83,9,34,900,138,17,1009.6,8.7,0,NW,1.5,Wanshouxigong,4/27/2016 14:00:00
27688,2016,4,27,15,91,91,9,36,900,132,17.6,1009.2,8.7,0,W,2.4,Wanshouxigong,4/27/2016 15:00:00
27689,2016,4,27,16,89,107,8,45,1000,111,18.2,1008.8,8.7,0,WNW,1.5,Wanshouxigong,4/27/2016 16:00:00
27690,2016,4,27,17,92,92,8,37,1000,147,17.2,1008.5,9.4,0,NE,0.9,Wanshouxigong,4/27/2016 17:00:00
27691,2016,4,27,18,101,101,8,46,1000,156,18.2,1008.5,10.3,0,SW,1.2,Wanshouxigong,4/27/2016 18:00:00
27692,2016,4,27,19,102,106,6,53,1100,106,17.8,1008.8,8.9,0,W,1.1,Wanshouxigong,4/27/2016 19:00:00
27693,2016,4,27,20,103,112,5,59,1100,73,17,1009,10.1,0,W,1.1,Wanshouxigong,4/27/2016 20:00:00
27694,2016,4,27,21,112,113,4,59,1100,55,16.2,1009,10.5,0,WNW,0.5,Wanshouxigong,4/27/2016 21:00:00
27695,2016,4,27,22,117,117,3,74,1200,24,15.1,1009.1,11.3,0,ENE,1.2,Wanshouxigong,4/27/2016 22:00:00
27696,2016,4,27,23,120,120,2,82,1200,7,13.5,1009.2,11,0,E,0.9,Wanshouxigong,4/27/2016 23:00:00
27697,2016,4,28,0,116,116,2,85,1300,2,12.8,1009.2,11,0,ENE,0.8,Wanshouxigong,4/28/2016 00:00:00
27698,2016,4,28,1,108,108,2,81,1300,2,12.2,1009.3,10.9,0,NE,0.7,Wanshouxigong,4/28/2016 01:00:00
27699,2016,4,28,2,107,107,2,83,1400,2,12.4,1009.3,10.8,0,SE,0.3,Wanshouxigong,4/28/2016 02:00:00
27700,2016,4,28,3,124,124,3,80,1500,2,11.5,1009.3,9.9,0,SE,0.3,Wanshouxigong,4/28/2016 03:00:00
27701,2016,4,28,4,133,133,2,78,1400,2,11.3,1009.7,10,0,ENE,0.9,Wanshouxigong,4/28/2016 04:00:00
27702,2016,4,28,5,128,128,2,73,1300,2,10.9,1010.1,9.3,0,ENE,0.4,Wanshouxigong,4/28/2016 05:00:00
27703,2016,4,28,6,117,117,2,58,1100,11,11.3,1010.9,8.7,0,NE,1,Wanshouxigong,4/28/2016 06:00:00
27704,2016,4,28,7,101,101,2,67,1100,21,14.2,1011.6,7.9,0,NNE,1.9,Wanshouxigong,4/28/2016 07:00:00
27705,2016,4,28,8,83,90,5,64,1000,39,16.7,1012.3,8.9,0,NE,1.9,Wanshouxigong,4/28/2016 08:00:00
27706,2016,4,28,9,94,101,7,68,1100,41,18.9,1012.7,9.9,0,NNE,1.8,Wanshouxigong,4/28/2016 09:00:00
27707,2016,4,28,10,84,84,22,53,1600,88,21.4,1012.7,6.5,0,SSE,2.3,Wanshouxigong,4/28/2016 10:00:00
27708,2016,4,28,11,96,105,30,41,1800,119,22.2,1012.4,6,0,SSE,3,Wanshouxigong,4/28/2016 11:00:00
27709,2016,4,28,12,90,110,22,38,1400,143,23.4,1011.7,6.2,0,SSE,2.8,Wanshouxigong,4/28/2016 12:00:00
27710,2016,4,28,13,98,123,18,31,1200,183,24.4,1010.7,7.5,0,S,2.8,Wanshouxigong,4/28/2016 13:00:00
27711,2016,4,28,14,93,118,14,28,1100,217,25.1,1009.6,8.1,0,S,2.9,Wanshouxigong,4/28/2016 14:00:00
27712,2016,4,28,15,74,101,6,22,700,209,25.6,1008.6,7.7,0,S,4.2,Wanshouxigong,4/28/2016 15:00:00
27713,2016,4,28,16,51,91,4,19,600,203,25.1,1007.3,7.7,0,SSE,3.7,Wanshouxigong,4/28/2016 16:00:00
27714,2016,4,28,17,50,87,4,18,600,197,24.7,1007.1,6.4,0,SSE,2.4,Wanshouxigong,4/28/2016 17:00:00
27715,2016,4,28,18,55,107,5,20,500,186,22.9,1007.1,5.3,0,SE,3.3,Wanshouxigong,4/28/2016 18:00:00
27716,2016,4,28,19,56,101,9,24,700,174,21.1,1008.6,4.6,0,ESE,3.3,Wanshouxigong,4/28/2016 19:00:00
27717,2016,4,28,20,63,101,10,36,800,126,19.8,1007.7,5.8,0,SSE,4.5,Wanshouxigong,4/28/2016 20:00:00
27718,2016,4,28,21,49,116,9,41,700,105,18.1,1009.1,4.3,0,SE,2.2,Wanshouxigong,4/28/2016 21:00:00
27719,2016,4,28,22,45,94,9,46,800,80,16.8,1009.2,3.5,0,ESE,2,Wanshouxigong,4/28/2016 22:00:00
27720,2016,4,28,23,45,83,10,49,900,62,15.6,1009.4,3.4,0,E,1.4,Wanshouxigong,4/28/2016 23:00:00
27721,2016,4,29,0,36,67,8,47,700,58,14.2,1009.1,3.3,0,E,1.3,Wanshouxigong,4/29/2016 00:00:00
27722,2016,4,29,1,27,65,10,48,600,51,14.3,1008.4,3.4,0,ESE,1.8,Wanshouxigong,4/29/2016 01:00:00
27723,2016,4,29,2,23,65,10,47,600,49,13.7,1008.1,3.7,0,ENE,1.3,Wanshouxigong,4/29/2016 02:00:00
27724,2016,4,29,3,27,48,8,43,600,48,12.3,1007.7,3.8,0,E,1.1,Wanshouxigong,4/29/2016 03:00:00
27725,2016,4,29,4,28,57,9,49,600,38,11.8,1007.7,3.8,0,ENE,1.4,Wanshouxigong,4/29/2016 04:00:00
27726,2016,4,29,5,48,49,8,45,600,37,12.3,1007.3,3.5,0,ENE,1.2,Wanshouxigong,4/29/2016 05:00:00
27727,2016,4,29,6,46,59,8,51,700,26,12,1007.2,4,0,E,1.5,Wanshouxigong,4/29/2016 06:00:00
27728,2016,4,29,7,47,72,16,54,800,27,13.5,1007.2,4.4,0,E,1.2,Wanshouxigong,4/29/2016 07:00:00
27729,2016,4,29,8,62,92,22,58,1100,27,14.7,1007.4,4.9,0,ENE,2.1,Wanshouxigong,4/29/2016 08:00:00
27730,2016,4,29,9,80,128,29,61,1600,32,16,1007,5.9,0,NE,1.5,Wanshouxigong,4/29/2016 09:00:00
27731,2016,4,29,10,96,150,34,59,2100,52,17.5,1006.4,8.4,0,ENE,1.8,Wanshouxigong,4/29/2016 10:00:00
27732,2016,4,29,11,132,167,35,59,2100,74,19.6,1005.6,9.5,0,E,1.6,Wanshouxigong,4/29/2016 11:00:00
27733,2016,4,29,12,163,195,34,56,2100,104,20.7,1004.3,11.1,0,S,2.1,Wanshouxigong,4/29/2016 12:00:00
27734,2016,4,29,13,188,199,33,47,1800,156,22.1,1002.8,10.9,0,S,2.4,Wanshouxigong,4/29/2016 13:00:00
27735,2016,4,29,14,207,207,30,39,1600,205,23.6,1001.4,11,0,SSW,2.9,Wanshouxigong,4/29/2016 14:00:00
27736,2016,4,29,15,169,169,26,32,1300,231,25.1,999.6,10.5,0,SW,3.5,Wanshouxigong,4/29/2016 15:00:00
27737,2016,4,29,16,171,182,25,32,1200,238,25.1,998.6,10.5,0,SSW,3,Wanshouxigong,4/29/2016 16:00:00
27738,2016,4,29,17,192,203,27,36,1400,236,24.2,999.9,10.8,0,NNE,1.6,Wanshouxigong,4/29/2016 17:00:00
27739,2016,4,29,18,204,204,25,46,1500,207,23.1,997.5,12.4,0,SSE,3.2,Wanshouxigong,4/29/2016 18:00:00
27740,2016,4,29,19,171,231,22,53,1700,185,22.9,998.2,11.9,0,NW,1.2,Wanshouxigong,4/29/2016 19:00:00
27741,2016,4,29,20,175,212,18,55,1800,135,21,998.6,12.4,0,E,1.2,Wanshouxigong,4/29/2016 20:00:00
27742,2016,4,29,21,191,223,11,90,2200,60,19.7,998.9,12.7,0,NE,1.2,Wanshouxigong,4/29/2016 21:00:00
27743,2016,4,29,22,206,222,9,128,2400,21,19,999.8,12.5,0,ESE,1.2,Wanshouxigong,4/29/2016 22:00:00
27744,2016,4,29,23,210,213,8,137,2400,6,17.3,999.8,12.6,0,SE,1,Wanshouxigong,4/29/2016 23:00:00
27745,2016,4,30,0,211,215,6,135,2500,2,16.8,999.3,12.3,0,WNW,0.4,Wanshouxigong,4/30/2016 00:00:00
27746,2016,4,30,1,230,230,6,145,2700,2,16.2,999.3,12.4,0,NE,0.8,Wanshouxigong,4/30/2016 01:00:00
27747,2016,4,30,2,236,236,6,129,2400,2,15.4,999.3,12.3,0,ENE,0.6,Wanshouxigong,4/30/2016 02:00:00
27748,2016,4,30,3,237,237,5,102,1900,10,14.5,998.8,12.2,0,NW,0.4,Wanshouxigong,4/30/2016 03:00:00
27749,2016,4,30,4,225,225,4,85,1900,13,13.6,998.9,12,0,ENE,1,Wanshouxigong,4/30/2016 04:00:00
27750,2016,4,30,5,215,215,3,102,1900,2,12.8,999.4,11.4,0,ESE,0.9,Wanshouxigong,4/30/2016 05:00:00
27751,2016,4,30,6,214,214,5,116,1900,3,13.6,999.7,11.5,0,NNE,0.7,Wanshouxigong,4/30/2016 06:00:00
27752,2016,4,30,7,192,192,8,90,1700,43,16.9,1000,11.2,0,N,2,Wanshouxigong,4/30/2016 07:00:00
27753,2016,4,30,8,183,186,13,72,1600,75,18.5,1000.4,11.1,0,NNE,2.6,Wanshouxigong,4/30/2016 08:00:00
27754,2016,4,30,9,183,183,17,56,1500,109,21.1,1000.1,11.1,0,NNE,2.4,Wanshouxigong,4/30/2016 09:00:00
27755,2016,4,30,10,162,162,18,41,1400,159,23.9,1000.1,11.6,0,ESE,1.5,Wanshouxigong,4/30/2016 10:00:00
27756,2016,4,30,11,167,170,19,35,1400,204,26,999.5,12.8,0,SSE,1.5,Wanshouxigong,4/30/2016 11:00:00
27757,2016,4,30,12,169,173,18,36,1500,233,27.1,998.6,11.2,0,SSE,2.6,Wanshouxigong,4/30/2016 12:00:00
27758,2016,4,30,13,169,196,17,42,1300,254,28.2,997.7,12.1,0,SE,3.4,Wanshouxigong,4/30/2016 13:00:00
27759,2016,4,30,14,176,254,15,30,1100,295,28.9,997,12.3,0,SSE,2.9,Wanshouxigong,4/30/2016 14:00:00
27760,2016,4,30,15,91,185,11,21,800,261,30,996,12.9,0,SSE,2.5,Wanshouxigong,4/30/2016 15:00:00
27761,2016,4,30,16,107,107,11,19,700,247,30.4,995.3,13.7,0,SE,2.7,Wanshouxigong,4/30/2016 16:00:00
27762,2016,4,30,17,87,133,12,20,900,235,29.1,995.2,15.2,0,SE,2.9,Wanshouxigong,4/30/2016 17:00:00
27763,2016,4,30,18,97,208,20,25,1600,277,26.8,995.3,15.8,0,SE,4.2,Wanshouxigong,4/30/2016 18:00:00
27764,2016,4,30,19,114,263,14,42,1200,199,25.1,996.3,15.4,0,SE,3.8,Wanshouxigong,4/30/2016 19:00:00
27765,2016,4,30,20,122,167,14,44,1200,150,24,997.3,15.2,0,SE,2.3,Wanshouxigong,4/30/2016 20:00:00
27766,2016,4,30,21,135,159,12,50,1300,112,22.5,997.3,15.1,0,ESE,3.3,Wanshouxigong,4/30/2016 21:00:00
27767,2016,4,30,22,146,154,12,38,1200,109,21.5,997.5,14.9,0,ESE,3.3,Wanshouxigong,4/30/2016 22:00:00
27768,2016,4,30,23,162,162,12,31,1200,118,20.7,997.7,14.3,0,ESE,2.9,Wanshouxigong,4/30/2016 23:00:00
27769,2016,5,1,0,176,176,15,26,1200,136,19.5,998.1,13.9,0,E,1.6,Wanshouxigong,5/1/2016 00:00:00
27770,2016,5,1,1,186,186,17,26,1200,145,19.3,997.8,14.3,0,ENE,2,Wanshouxigong,5/1/2016 01:00:00
27771,2016,5,1,2,175,175,17,27,1300,133,18.8,997.4,13.9,0,ENE,1.6,Wanshouxigong,5/1/2016 02:00:00
27772,2016,5,1,3,177,177,13,25,1200,117,18.1,997.1,13.4,0,E,1.4,Wanshouxigong,5/1/2016 03:00:00
27773,2016,5,1,4,183,183,14,29,1500,93,17,996.7,13.3,0,ENE,0.4,Wanshouxigong,5/1/2016 04:00:00
27774,2016,5,1,5,201,201,18,38,2300,60,16.3,996.7,13,0,SE,0.4,Wanshouxigong,5/1/2016 05:00:00
27775,2016,5,1,6,199,199,21,36,2700,65,15.9,997,13,0,NE,0.1,Wanshouxigong,5/1/2016 06:00:00
27776,2016,5,1,7,185,185,28,37,2900,71,18.3,997.3,13.4,0,ENE,0.9,Wanshouxigong,5/1/2016 07:00:00
27777,2016,5,1,8,196,196,47,42,3200,87,19.8,997.6,13,0,ENE,1.4,Wanshouxigong,5/1/2016 08:00:00
27778,2016,5,1,9,204,204,58,42,3300,104,21.2,997.3,13.1,0,ESE,2,Wanshouxigong,5/1/2016 09:00:00
27779,2016,5,1,10,212,213,56,49,3200,120,22.5,997.2,14.1,0,ESE,2,Wanshouxigong,5/1/2016 10:00:00
27780,2016,5,1,11,222,226,51,49,3100,148,24.5,997,14.6,0,ESE,1.9,Wanshouxigong,5/1/2016 11:00:00
27781,2016,5,1,12,217,225,49,44,3100,191,24,996.6,14.4,0,SE,2.2,Wanshouxigong,5/1/2016 12:00:00
27782,2016,5,1,13,218,247,44,40,2800,231,26,995.8,15.4,0,SW,0.9,Wanshouxigong,5/1/2016 13:00:00
27783,2016,5,1,14,226,251,35,32,2300,258,27.3,995.2,16,0,E,1.9,Wanshouxigong,5/1/2016 14:00:00
27784,2016,5,1,15,221,221,33,25,2000,287,28,994.2,16,0,ESE,0.9,Wanshouxigong,5/1/2016 15:00:00
27785,2016,5,1,16,218,218,31,28,1900,302,27.8,993.6,15.1,0,SSW,1.3,Wanshouxigong,5/1/2016 16:00:00
27786,2016,5,1,17,175,215,26,26,1600,264,27.9,993.5,15.5,0,NW,0.7,Wanshouxigong,5/1/2016 17:00:00
27787,2016,5,1,18,155,166,19,30,1600,203,26.3,994,16.8,0,ENE,1.5,Wanshouxigong,5/1/2016 18:00:00
27788,2016,5,1,19,168,168,16,42,1900,169,25.1,995,16.5,0,NNE,0.8,Wanshouxigong,5/1/2016 19:00:00
27789,2016,5,1,20,214,226,17,57,2600,150,24.2,996.5,16.7,0,S,1.1,Wanshouxigong,5/1/2016 20:00:00
27790,2016,5,1,21,181,181,15,54,1800,102,27,998.1,13,0,SW,4.5,Wanshouxigong,5/1/2016 21:00:00
27791,2016,5,1,22,55,107,9,40,700,83,26.3,997.4,13.1,0,SW,1.3,Wanshouxigong,5/1/2016 22:00:00
27792,2016,5,1,23,53,140,8,34,700,94,25.3,997.5,14.1,0,SW,1.6,Wanshouxigong,5/1/2016 23:00:00
27793,2016,5,2,0,54,104,8,28,700,96,24.3,998.9,13.2,0,NW,1.3,Wanshouxigong,5/2/2016 00:00:00
27794,2016,5,2,1,62,62,8,27,800,100,23.5,999,13.4,0,NW,2.1,Wanshouxigong,5/2/2016 01:00:00
27795,2016,5,2,2,55,55,4,18,500,86,22.5,999.6,8.9,0,NNW,2.3,Wanshouxigong,5/2/2016 02:00:00
27796,2016,5,2,3,63,108,2,19,300,73,21.7,1000.3,7.5,0,NNW,4.4,Wanshouxigong,5/2/2016 03:00:00
27797,2016,5,2,4,44,115,3,13,400,83,20.4,1001.3,4,0,NNW,3.1,Wanshouxigong,5/2/2016 04:00:00
27798,2016,5,2,5,44,59,2,9,300,97,19,1002.2,4.7,0,NNW,5.2,Wanshouxigong,5/2/2016 05:00:00
27799,2016,5,2,6,31,110,2,7,300,105,17,1003.5,4.6,0,NNW,3.9,Wanshouxigong,5/2/2016 06:00:00
27800,2016,5,2,7,71,197,2,10,300,95,16.5,1004.5,4.8,0,NW,3.9,Wanshouxigong,5/2/2016 07:00:00
27801,2016,5,2,8,94,337,2,13,400,84,14.2,1005.9,7,0.8,N,3.4,Wanshouxigong,5/2/2016 08:00:00
27802,2016,5,2,9,46,184,2,12,300,98,15.5,1006.4,7.5,0.6,NNW,3.1,Wanshouxigong,5/2/2016 09:00:00
27803,2016,5,2,10,21,101,2,14,400,96,13.3,1006.9,9.4,1.6,NNW,3.3,Wanshouxigong,5/2/2016 10:00:00
27804,2016,5,2,11,31,53,2,17,500,86,13.4,1007.2,8.5,0.1,NNW,2.7,Wanshouxigong,5/2/2016 11:00:00
27805,2016,5,2,12,43,66,2,16,500,79,12.4,1007.1,9.4,1.1,NNW,2.9,Wanshouxigong,5/2/2016 12:00:00
27806,2016,5,2,13,34,97,2,17,500,68,12.2,1006.8,8.8,1.2,NNW,3,Wanshouxigong,5/2/2016 13:00:00
27807,2016,5,2,14,44,77,2,21,500,63,11.7,1006.7,9.3,1.1,NNE,2.4,Wanshouxigong,5/2/2016 14:00:00
27808,2016,5,2,15,34,62,2,19,500,60,11.3,1006,9.4,2,NE,2.2,Wanshouxigong,5/2/2016 15:00:00
27809,2016,5,2,16,73,99,2,16,400,57,11.5,1005,9.1,0.6,NNE,2.7,Wanshouxigong,5/2/2016 16:00:00
27810,2016,5,2,17,82,125,2,15,400,59,11.7,1003.6,8.5,0.4,ENE,4.4,Wanshouxigong,5/2/2016 17:00:00
27811,2016,5,2,18,53,85,2,17,400,58,12.3,1004,8.4,0,NNW,2.1,Wanshouxigong,5/2/2016 18:00:00
27812,2016,5,2,19,68,123,2,24,500,42,12.5,1004.6,8.6,0,N,1.1,Wanshouxigong,5/2/2016 19:00:00
27813,2016,5,2,20,62,106,2,31,500,33,13.4,1004.6,7.4,0,NNW,2.6,Wanshouxigong,5/2/2016 20:00:00
27814,2016,5,2,21,61,123,2,26,500,41,13.8,1004.8,6.9,0,NNW,2.3,Wanshouxigong,5/2/2016 21:00:00
27815,2016,5,2,22,68,119,2,26,500,41,13.8,1004.1,6.4,0,NNE,1.7,Wanshouxigong,5/2/2016 22:00:00
27816,2016,5,2,23,60,119,2,29,500,35,11.3,1003.3,8.2,0,NE,0.9,Wanshouxigong,5/2/2016 23:00:00
27817,2016,5,3,0,58,109,2,26,500,25,10.4,1002.3,8.7,0,NW,0.1,Wanshouxigong,5/3/2016 00:00:00
27818,2016,5,3,1,42,87,2,25,500,19,9.5,1000.9,8.3,0,SW,0.3,Wanshouxigong,5/3/2016 01:00:00
27819,2016,5,3,2,36,85,2,26,500,15,9.1,1000.3,8,0,WSW,0.6,Wanshouxigong,5/3/2016 02:00:00
27820,2016,5,3,3,35,67,2,30,500,8,9.3,999.3,7.4,0,W,1,Wanshouxigong,5/3/2016 03:00:00
27821,2016,5,3,4,38,80,2,40,600,2,11.4,998.5,5.9,0,W,2,Wanshouxigong,5/3/2016 04:00:00
27822,2016,5,3,5,40,71,2,34,600,2,12.9,998.1,2.4,0,WNW,2.8,Wanshouxigong,5/3/2016 05:00:00
27823,2016,5,3,6,27,50,2,33,500,7,14.1,998,0,0,WNW,2.6,Wanshouxigong,5/3/2016 06:00:00
27824,2016,5,3,7,17,39,2,35,600,10,15.8,998,-0.5,0,NW,3,Wanshouxigong,5/3/2016 07:00:00
27825,2016,5,3,8,42,42,2,47,700,24,17.8,997.8,-1,0,NW,3.1,Wanshouxigong,5/3/2016 08:00:00
27826,2016,5,3,9,7,7,2,26,500,60,19.3,997.5,-1.2,0,NW,3.7,Wanshouxigong,5/3/2016 09:00:00
27827,2016,5,3,10,85.02413582,112.2234586,2,13,300,87,21.2,996.9,-2,0,NW,4,Wanshouxigong,5/3/2016 10:00:00
27828,2016,5,3,11,9,9,2,11,300,101,22.5,996.5,-4.6,0,NW,5.6,Wanshouxigong,5/3/2016 11:00:00
27829,2016,5,3,12,25,25,2,9,300,113,23.6,995.8,-6.5,0,NW,6,Wanshouxigong,5/3/2016 12:00:00
27830,2016,5,3,13,49,49,2,8,300,117,24.5,995.5,-7.9,0,NW,5.7,Wanshouxigong,5/3/2016 13:00:00
27831,2016,5,3,14,26,29,2,8,200,115,25.5,994.8,-11.2,0,NW,4.8,Wanshouxigong,5/3/2016 14:00:00
27832,2016,5,3,15,17,75,2,9,200,112,25.7,994,-11.1,0,NW,5.7,Wanshouxigong,5/3/2016 15:00:00
27833,2016,5,3,16,27,114,2,10,300,111,26.1,993.8,-10.8,0,NW,5.7,Wanshouxigong,5/3/2016 16:00:00
27834,2016,5,3,17,28,121,2,10,300,109,26.1,994.3,-10.8,0,NNW,4.8,Wanshouxigong,5/3/2016 17:00:00
27835,2016,5,3,18,13,110,2,13,300,105,25.6,994.9,-9.7,0,NW,3.8,Wanshouxigong,5/3/2016 18:00:00
27836,2016,5,3,19,23,111,2,18,300,97,24.5,996,-9.2,0,NW,2.6,Wanshouxigong,5/3/2016 19:00:00
27837,2016,5,3,20,17,97,2,21,300,88,23.5,997.2,-7.6,0,NW,2.3,Wanshouxigong,5/3/2016 20:00:00
27838,2016,5,3,21,15,113,2,37,400,56,21.8,998.4,-6.9,0,NW,1.3,Wanshouxigong,5/3/2016 21:00:00
27839,2016,5,3,22,57,95,2,51,500,29,19.2,999,-4.3,0,W,1.2,Wanshouxigong,5/3/2016 22:00:00
27840,2016,5,3,23,43,72,2,77,700,2,15.8,999.3,0,0,W,0.7,Wanshouxigong,5/3/2016 23:00:00
27841,2016,5,4,0,85.02413582,55,2,72,700,2,14.2,999.6,0.8,0,WNW,0.9,Wanshouxigong,5/4/2016 00:00:00
27842,2016,5,4,1,40,40,2,62,500,9,13.4,999.9,1.1,0,WNW,1,Wanshouxigong,5/4/2016 01:00:00
27843,2016,5,4,2,34,63,2,59,500,11,13,1000,1.3,0,W,0.8,Wanshouxigong,5/4/2016 02:00:00
